inter_id,inter_name,eight_direction,adjacent_inter_spacing_m
011wwe3ke9300001,无名道路与无名道路路口,1,198.59
011wwe3ke9300001,无名道路与无名道路路口,7,275.28
011wwe3keck00001,无名道路与无名道路路口,1,379.83
011wwe3keck00001,无名道路与无名道路路口,3,1334.52
011wwe3kfk700001,无名道路与无名道路路口,6,586.12
011wwe3kfpr00001,岔口,3,214.1
011wwe3kfq100001,临港北路与无名道路路口,3,139.07
011wwe3kfq100001,临港北路与无名道路路口,5,612.7
011wwe3kfq100001,临港北路与无名道路路口,7,1566.51
011wwe3kggf00001,无名道路与无名道路路口,2,93.65
011wwe3kggf00001,无名道路与无名道路路口,4,759.72
011wwe3kggf00001,无名道路与无名道路路口,7,1334.52
011wwe3kguq00001,无名道路与无名道路路口,4,856.05
011wwe3kguq00001,无名道路与无名道路路口,6,94.09
011wwe3kguq00001,无名道路与无名道路路口,8,52.72
011wwe3kh1v00001,无名道路与无名道路路口,5,644.67
011wwe3kh1v00001,无名道路与无名道路路口,7,253.88
011wwe3kh9500001,无名道路与无名道路路口,7,154.59
011wwe3kjsy00001,无名道路与无名道路路口,3,50.75
011wwe3kjtr00001,老陈路与老陈路路口,3,110.45
011wwe3kjy200001,无名道路与无名道路路口,3,305.41
011wwe3kjy200001,无名道路与无名道路路口,7,216.32
011wwe3kmbc00001,老陈路与无名道路路口,1,449.93
011wwe3kmbc00001,老陈路与无名道路路口,3,390.04
011wwe3kmbc00001,老陈路与无名道路路口,7,305.41
011wwe3kmu500001,老陈路与无名道路路口,1,852.69
011wwe3kmu500001,老陈路与无名道路路口,3,245.85
011wwe3kmu500001,老陈路与无名道路路口,7,390.04
011wwe3kmyh00001,老陈路与无名道路路口,1,476.3
011wwe3kmyh00001,老陈路与无名道路路口,3,371.53
011wwe3kq8300001,无名道路与无名道路路口,1,177.37
011wwe3kq8300001,无名道路与无名道路路口,5,449.93
011wwe3kqb600001,无名道路与无名道路路口,5,177.37
011wwe3kqtt00001,无名道路与无名道路路口,5,476.3
011wwe3kr6x00001,荷花路与荷花路路口,1,851.08
011wwe3kr6x00001,荷花路与荷花路路口,3,515.57
011wwe3kr6x00001,荷花路与荷花路路口,7,1499.09
011wwe3kr7000001,无名道路与无名道路路口,5,852.69
011wwe3krqz00001,无名道路与无名道路路口,7,515.57
011wwe3ks3x00001,无名道路与无名道路路口,3,118.9
011wwe3ks3x00001,无名道路与无名道路路口,5,578.42
011wwe3ks4900001,无名道路与无名道路路口,3,1212.64
011wwe3ks6x00001,无名道路与无名道路路口,3,734.03
011wwe3ks6x00001,无名道路与无名道路路口,7,118.9
011wwe3ktcn00001,老陈路与无名道路路口,1,476.81
011wwe3ktcn00001,老陈路与无名道路路口,3,252.44
011wwe3ktcn00001,老陈路与无名道路路口,7,617.38
011wwe3ku2t00001,无名道路与无名道路路口,2,572.86
011wwe3ku2t00001,无名道路与无名道路路口,7,734.03
011wwe3kuh000001,无名道路与无名道路路口,4,52.72
011wwe3kuh000001,无名道路与无名道路路口,7,1212.64
011wwe3kv1v00001,无名道路与无名道路路口,1,564.14
011wwe3kv1v00001,无名道路与无名道路路口,6,572.86
011wwe3kvj400001,无名道路与无名道路路口,1,617.87
011wwe3kw5000001,老陈路与无名道路路口,1,428.78
011wwe3kw5000001,老陈路与无名道路路口,3,864.37
011wwe3kw8x00001,无名道路与无名道路路口,5,476.81
011wwe3kwdq00001,无名道路与无名道路路口,5,428.78
011wwe3ky4400001,老陈路与无名道路路口,1,326.85
011wwe3ky4400001,老陈路与无名道路路口,3,421.38
011wwe3ky4400001,老陈路与无名道路路口,5,564.14
011wwe3ky4400001,老陈路与无名道路路口,7,1116.81
011wwe3kydh00001,无名道路与无名道路路口,5,326.85
011wwe3kyjd00001,老陈路与无名道路路口,3,886.73
011wwe3kyjd00001,老陈路与无名道路路口,5,617.87
011wwe3kyjd00001,老陈路与无名道路路口,7,421.38
011wwe3m04700001,无名道路与无名道路路口,1,57.35
011wwe3m04700001,无名道路与无名道路路口,3,1462.8
011wwe3m04700001,无名道路与无名道路路口,5,313.82
011wwe3m04q00001,唐王中路辅路与唐王中路辅路路口,1,116.43
011wwe3m06k00001,无名道路与唐王中路辅路路口,1,414.68
011wwe3m13600001,无名道路与无名道路路口,7,527.32
011wwe3m14d00001,唐王中路辅路与唐王中路路口,1,214.04
011wwe3m14d00001,唐王中路辅路与唐王中路路口,5,594.67
011wwe3m16v00001,唐王中路与唐王中路路口,1,107.93
011wwe3m1e500001,无名道路与无名道路路口,1,195.17
011wwe3m1e500001,无名道路与无名道路路口,3,147.05
011wwe3m1e500001,无名道路与无名道路路口,5,321.69
011wwe3m1fr00001,岔口,3,58.84
011wwe3m1fy00001,临港北路与双拥路路口,3,55.1
011wwe3m1gm00001,双拥路与051县道路口,1,166.79
011wwe3m1gm00001,双拥路与051县道路口,5,195.08
011wwe3m1gm00001,双拥路与051县道路口,7,667.12
011wwe3m1q600001,无名道路与无名道路路口,7,288.59
011wwe3m1s000001,无名道路与无名道路路口,3,288.59
011wwe3m1s000001,无名道路与无名道路路口,7,147.05
011wwe3m2v000001,无名道路与无名道路路口,4,709.85
011wwe3m41400001,岔口,3,64.44
011wwe3m41800001,临港北路与临港北路路口,3,94.04
011wwe3m45w00001,岔口,1,95.2
011wwe3m47e00001,岔口,1,110.82
011wwe3m4bq00001,无名道路与无名道路路口,8,759.72
011wwe3m4cx00001,无名道路与无名道路路口,4,401.02
011wwe3m4cx00001,无名道路与无名道路路口,8,856.05
011wwe3m4eb00001,无名道路与唐王中路路口,1,722.12
011wwe3m4eb00001,无名道路与唐王中路路口,5,369.74
011wwe3m4eb00001,无名道路与唐王中路路口,8,401.02
011wwe3m5sw00001,无名道路与唐王中路路口,1,466.63
011wwe3m5sw00001,无名道路与唐王中路路口,3,1771.48
011wwe3m69n00001,无名道路与无名道路路口,3,1212.46
011wwe3m8eh00001,兴隆前街与无名道路路口,3,5545.5
011wwe3m8eh00001,兴隆前街与无名道路路口,5,456.56
011wwe3m8rb00001,无名道路与无名道路路口,1,193.83
011wwe3m8rb00001,无名道路与无名道路路口,5,3078.49
011wwe3m8xg00001,兴隆前街与无名道路路口,5,193.83
011wwe3m96300001,唐王东枢纽立交与唐王东枢纽立交路口,2,687.16
011wwe3m97500001,无名道路与无名道路路口,1,472.14
011wwe3m9xr00001,唐王东枢纽立交与S5济高高速路口,3,800.81
011wwe3m9yw00001,唐王东枢纽立交与唐王东枢纽立交路口,1,479.48
011wwe3mbs400001,兴隆前街与无名道路路口,1,240.25
011wwe3mbs400001,兴隆前街与无名道路路口,5,547.2
011wwe3mbun00001,无名道路与无名道路路口,5,240.25
011wwe3mc2z00001,唐王东枢纽立交与唐王东枢纽立交路口,6,510.1
011wwe3mc2z00001,唐王东枢纽立交与唐王东枢纽立交路口,8,732.95
011wwe3mcc000001,岔口,8,239.63
011wwe3mcft00001,唐王东枢纽立交与唐王东枢纽立交路口,3,365.06
011wwe3mcgk00001,唐王东枢纽立交与唐王东枢纽立交路口,6,419.69
011wwe3md5500001,无名道路与无名道路路口,1,419.86
011wwe3md5500001,无名道路与无名道路路口,3,872.19
011wwe3md5500001,无名道路与无名道路路口,5,472.14
011wwe3mdg100001,无名道路与无名道路路口,1,596.53
011wwe3mdg100001,无名道路与无名道路路口,3,350.46
011wwe3mdg100001,无名道路与无名道路路口,5,419.86
011wwe3mdpg00001,唐王东枢纽立交与唐王东枢纽立交路口,3,355.33
011wwe3mdpg00001,唐王东枢纽立交与唐王东枢纽立交路口,6,1040.54
011wwe3mdvf00001,无名道路与无名道路路口,3,350.54
011wwe3mdvf00001,无名道路与无名道路路口,7,1562.92
011wwe3mdyg00001,唐王东枢纽立交与唐王东枢纽立交路口,5,494.43
011wwe3meg100001,无名道路与无名道路路口,3,324.69
011wwe3meg100001,无名道路与无名道路路口,5,596.53
011wwe3mevc00001,无名道路与无名道路路口,1,491.58
011wwe3mevc00001,无名道路与无名道路路口,3,161.51
011wwe3mevc00001,无名道路与无名道路路口,7,2096.17
011wwe3mez100001,无名道路与无名道路路口,1,991.39
011wwe3mez100001,无名道路与无名道路路口,3,173.8
011wwe3mez100001,无名道路与无名道路路口,7,161.51
011wwe3mf1f00001,无名道路与无名道路路口,3,248.18
011wwe3mf1f00001,无名道路与无名道路路口,7,872.19
011wwe3mf5c00001,无名道路与无名道路路口,7,248.18
011wwe3mfbf00001,无名道路与无名道路路口,1,2248.24
011wwe3mfbf00001,无名道路与无名道路路口,3,871.45
011wwe3mfbf00001,无名道路与无名道路路口,7,350.54
011wwe3mfzf00001,无名道路与无名道路路口,3,531.0
011wwe3mfzf00001,无名道路与无名道路路口,5,945.23
011wwe3mgbd00001,无名道路与无名道路路口,7,173.8
011wwe3mhmn00001,唐王中路与唐王中路路口,1,924.45
011wwe3mjuz00001,老陈路与无名道路路口,1,607.62
011wwe3mjuz00001,老陈路与无名道路路口,3,180.22
011wwe3mjuz00001,老陈路与无名道路路口,7,886.73
011wwe3mjyq00001,051县道与059县道路口,1,532.78
011wwe3mjyq00001,051县道与059县道路口,3,608.13
011wwe3mjyq00001,051县道与059县道路口,5,2116.79
011wwe3mjyq00001,051县道与059县道路口,7,180.22
011wwe3mmgj00001,老陈路与无名道路路口,1,338.14
011wwe3mmgj00001,老陈路与无名道路路口,3,964.51
011wwe3mnun00001,无名道路与无名道路路口,1,233.96
011wwe3mnun00001,无名道路与无名道路路口,5,607.62
011wwe3mny600001,无名道路与唐王中路路口,1,605.01
011wwe3mny600001,无名道路与唐王中路路口,3,584.73
011wwe3mny600001,无名道路与唐王中路路口,5,532.78
011wwe3mp7f00001,无名道路与无名道路路口,1,1238.83
011wwe3mp7f00001,无名道路与无名道路路口,5,233.96
011wwe3mpyd00001,无名道路与唐王中路路口,1,193.64
011wwe3mpyd00001,无名道路与唐王中路路口,3,537.69
011wwe3mq7q00001,无名道路与无名道路路口,1,267.89
011wwe3mq7q00001,无名道路与无名道路路口,5,338.14
011wwe3mqgm00001,无名道路与无名道路路口,1,571.73
011wwe3mqgm00001,无名道路与无名道路路口,5,267.89
011wwe3mqgm00001,无名道路与无名道路路口,7,584.73
011wwe3mrg500001,无名道路与无名道路路口,3,467.21
011wwe3mrg500001,无名道路与无名道路路口,5,571.73
011wwe3mrg500001,无名道路与无名道路路口,7,537.69
011wwe3mryf00001,无名道路与无名道路路口,7,467.21
011wwe3mste00001,无名道路与无名道路路口,5,491.58
011wwe3mte000001,无名道路与无名道路路口,1,252.64
011wwe3mtgj00001,老陈路与老陈路路口,1,937.81
011wwe3mtgj00001,老陈路与老陈路路口,5,252.64
011wwe3mtgj00001,老陈路与老陈路路口,7,1572.64
011wwe3mtkm00001,无名道路与无名道路路口,3,311.63
011wwe3mtrn00001,无名道路与无名道路路口,3,222.2
011wwe3mtrn00001,无名道路与无名道路路口,5,991.39
011wwe3mtrn00001,无名道路与无名道路路口,7,311.63
011wwe3muym00001,无名道路与无名道路路口,1,432.79
011wwe3muym00001,无名道路与无名道路路口,3,392.09
011wwe3mv2g00001,无名道路与无名道路路口,7,222.2
011wwe3mvbf00001,无名道路与无名道路路口,3,653.85
011wwe3mvbf00001,无名道路与无名道路路口,5,1837.06
011wwe3mvwk00001,无名道路与无名道路路口,1,150.23
011wwe3mvwk00001,无名道路与无名道路路口,3,380.87
011wwe3mvwk00001,无名道路与无名道路路口,5,432.79
011wwe3mvyk00001,无名道路与无名道路路口,3,378.05
011wwe3mvyk00001,无名道路与无名道路路口,5,150.23
011wwe3mw7p00001,无名道路与老陈路路口,3,740.71
011wwe3mw7p00001,无名道路与老陈路路口,5,349.16
011wwe3mx6w00001,老陈路与老陈路路口,3,792.01
011wwe3mx6w00001,老陈路与老陈路路口,5,588.64
011wwe3mxbr00001,无名道路与无名道路路口,1,1087.02
011wwe3my3j00001,无名道路与无名道路路口,5,352.06
011wwe3my3j00001,无名道路与无名道路路口,7,740.71
011wwe3my9000001,无名道路与无名道路路口,1,408.56
011wwe3my9000001,无名道路与无名道路路口,3,999.06
011wwe3my9000001,无名道路与无名道路路口,5,59.12
011wwe3mz1j00001,无名道路与无名道路路口,1,230.06
011wwe3mz9400001,老陈路与老陈路路口,1,610.53
011wwe3mz9400001,老陈路与老陈路路口,5,639.27
011wwe3mz9400001,老陈路与老陈路路口,7,792.01
011wwe3n08f00001,无名道路与无名道路路口,1,1708.95
011wwe3n08f00001,无名道路与无名道路路口,3,176.89
011wwe3n08f00001,无名道路与无名道路路口,5,403.95
011wwe3n08f00001,无名道路与无名道路路口,7,131.83
011wwe3n0d500001,岔口,3,168.61
011wwe3n0ee00001,岔口,3,87.19
011wwe3n0sk00001,无名道路与无名道路路口,1,423.2
011wwe3n0sk00001,无名道路与无名道路路口,3,71.84
011wwe3n0su00001,无名道路与无名道路路口,7,504.53
011wwe3n12k00001,无名道路与无名道路路口,3,510.17
011wwe3n1b600001,无名道路与无名道路路口,3,513.15
011wwe3n1kd00001,无名道路与无名道路路口,1,335.32
011wwe3n1kd00001,无名道路与无名道路路口,5,423.2
011wwe3n1kd00001,无名道路与无名道路路口,7,510.17
011wwe3n1u700001,无名道路与无名道路路口,5,335.32
011wwe3n1u700001,无名道路与无名道路路口,7,513.15
011wwe3n29e00001,无名道路与无名道路路口,5,575.52
011wwe3n40400001,无名道路与无名道路路口,3,1800.6
011wwe3n40400001,无名道路与无名道路路口,7,457.97
011wwe3n4y900001,无名道路与无名道路路口,7,826.31
011wwe3n6qr00001,无名道路与无名道路路口,3,795.64
011wwe3n6qr00001,无名道路与无名道路路口,5,1970.21
011wwe3n6w200001,无名道路与无名道路路口,1,1226.29
011wwe3nb5b00001,无名道路与无名道路路口,3,323.24
011wwe3nb5b00001,无名道路与无名道路路口,5,233.56
011wwe3nbn900001,无名道路与无名道路路口,1,1343.25
011wwe3nbn900001,无名道路与无名道路路口,3,318.34
011wwe3nbn900001,无名道路与无名道路路口,5,386.03
011wwe3nbn900001,无名道路与无名道路路口,7,323.24
011wwe3nbnk00001,龙湖路与龙湖路路口,5,61.99
011wwe3ndkd00001,无名道路与无名道路路口,1,880.27
011wwe3ndkd00001,无名道路与无名道路路口,3,198.9
011wwe3ndkd00001,无名道路与无名道路路口,5,1606.0
011wwe3ndkd00001,无名道路与无名道路路口,7,2610.67
011wwe3ndq300001,无名道路与无名道路路口,3,945.21
011wwe3ndq300001,无名道路与无名道路路口,7,198.9
011wwe3neu200001,无名道路与无名道路路口,1,426.7
011wwe3neu200001,无名道路与无名道路路口,5,880.27
011wwe3nfnp00001,无名道路与016乡道路口,1,221.22
011wwe3nfnp00001,无名道路与016乡道路口,5,1269.93
011wwe3nfnp00001,无名道路与016乡道路口,7,945.21
011wwe3nftg00001,无名道路与无名道路路口,1,121.04
011wwe3nftg00001,无名道路与无名道路路口,3,1353.38
011wwe3nftg00001,无名道路与无名道路路口,5,221.22
011wwe3nfvc00001,016乡道与016乡道路口,1,260.15
011wwe3ng4p00001,无名道路与无名道路路口,3,440.71
011wwe3ngjz00001,无名道路与016乡道路口,1,823.0
011wwe3ngjz00001,无名道路与016乡道路口,7,440.71
011wwe3nhje00001,岔口,1,270.62
011wwe3nht900001,无名道路与温梁路路口,1,221.04
011wwe3nht900001,无名道路与温梁路路口,3,786.2
011wwe3nht900001,无名道路与温梁路路口,5,270.62
011wwe3nht900001,无名道路与温梁路路口,6,1221.35
011wwe3nhvs00001,温梁路与温梁路路口,5,221.04
011wwe3nkkn00001,无名道路与无名道路路口,3,469.83
011wwe3nkkn00001,无名道路与无名道路路口,5,1226.29
011wwe3nkry00001,062乡道与062乡道路口,3,520.77
011wwe3nkry00001,062乡道与062乡道路口,7,469.83
011wwe3nks000001,无名道路与无名道路路口,1,2478.49
011wwe3nks000001,无名道路与无名道路路口,7,786.2
011wwe3nquj00001,303县道与无名道路路口,3,805.2
011wwe3nquj00001,303县道与无名道路路口,5,1481.28
011wwe3nquj00001,303县道与无名道路路口,7,1588.07
011wwe3nruf00001,无名道路与无名道路路口,3,704.63
011wwe3nruf00001,无名道路与无名道路路口,5,564.58
011wwe3nskp00001,062乡道与无名道路路口,3,1345.01
011wwe3nskp00001,062乡道与无名道路路口,5,426.7
011wwe3nurp00001,062乡道与016乡道路口,1,990.2
011wwe3nurp00001,062乡道与016乡道路口,3,1133.19
011wwe3nurp00001,062乡道与016乡道路口,5,1216.07
011wwe3nurp00001,062乡道与016乡道路口,7,1865.78
011wwe3nwfx00001,303县道与无名道路路口,1,950.99
011wwe3nwfx00001,303县道与无名道路路口,3,214.34
011wwe3nwfx00001,303县道与无名道路路口,7,805.2
011wwe3nwk100001,无名道路与无名道路路口,1,428.82
011wwe3nxfw00001,无名道路与无名道路路口,5,581.76
011wwe3nxfw00001,无名道路与无名道路路口,7,704.63
011wwe3nxh200001,303县道与无名道路路口,1,439.25
011wwe3nxh200001,303县道与无名道路路口,3,1298.35
011wwe3nxh200001,303县道与无名道路路口,5,428.82
011wwe3nxsx00001,无名道路与无名道路路口,5,439.25
011wwe3nyp500001,016乡道与016乡道路口,1,918.06
011wwe3nyp500001,016乡道与016乡道路口,3,362.57
011wwe3nyp500001,016乡道与016乡道路口,5,990.2
011wwe3nznb00001,303县道与无名道路路口,3,299.37
011wwe3nznb00001,303县道与无名道路路口,7,1512.69
011wwe3nzwe00001,无名道路与无名道路路口,1,303.73
011wwe3nzwe00001,无名道路与无名道路路口,5,918.06
011wwe3p01100001,无名道路与无名道路路口,3,159.61
011wwe3p01100001,无名道路与无名道路路口,5,376.24
011wwe3p01100001,无名道路与无名道路路口,7,318.34
011wwe3p04300001,岔口,7,159.61
011wwe3p2j100001,无名道路与无名道路路口,1,1539.59
011wwe3p2j100001,无名道路与无名道路路口,5,315.5
011wwe3p5mj00001,无名道路与无名道路路口,3,444.18
011wwe3p68f00001,无名道路与无名道路路口,1,522.09
011wwe3p68f00001,无名道路与无名道路路口,3,513.47
011wwe3p6t400001,无名道路与无名道路路口,1,766.73
011wwe3p6t400001,无名道路与无名道路路口,3,512.13
011wwe3p6t400001,无名道路与无名道路路口,5,1539.59
011wwe3p72t00001,无名道路与无名道路路口,5,522.09
011wwe3p72t00001,无名道路与无名道路路口,7,444.18
011wwe3p7v400001,无名道路与无名道路路口,5,766.73
011wwe3p89300001,无名道路与无名道路路口,3,408.13
011wwe3p89300001,无名道路与无名道路路口,5,661.96
011wwe3p8s800001,无名道路与无名道路路口,3,390.98
011wwe3p8s800001,无名道路与无名道路路口,7,408.13
011wwe3p8xc00001,五号路与六号路路口,1,717.45
011wwe3p8xc00001,五号路与六号路路口,3,151.25
011wwe3p8xc00001,五号路与六号路路口,5,848.34
011wwe3p8xc00001,五号路与六号路路口,7,390.98
011wwe3p99r00001,无名道路与无名道路路口,3,326.23
011wwe3p99r00001,无名道路与无名道路路口,5,729.22
011wwe3p9sp00001,无名道路与无名道路路口,3,473.33
011wwe3p9sp00001,无名道路与无名道路路口,7,326.23
011wwe3p9xz00001,无名道路与六号路路口,1,1045.02
011wwe3p9xz00001,无名道路与六号路路口,3,512.64
011wwe3p9xz00001,无名道路与六号路路口,5,717.45
011wwe3p9xz00001,无名道路与六号路路口,7,473.33
011wwe3pb9100001,五号路与五号路路口,3,394.81
011wwe3pbs200001,五号路与无名道路路口,3,461.2
011wwe3pbs200001,五号路与无名道路路口,5,481.53
011wwe3pcsn00001,无名道路与无名道路路口,3,57.97
011wwe3pcsn00001,无名道路与无名道路路口,7,512.64
011wwe3pcsw00001,无名道路与无名道路路口,3,139.86
011wwe3pcsw00001,无名道路与无名道路路口,7,57.97
011wwe3pctw00001,无名道路与无名道路路口,3,313.88
011wwe3pctw00001,无名道路与无名道路路口,7,139.86
011wwe3pd9600001,无名道路与无名道路路口,5,517.37
011wwe3pd9600001,无名道路与无名道路路口,7,2378.98
011wwe3pecq00001,无名道路与无名道路路口,3,829.14
011wwe3pecq00001,无名道路与无名道路路口,5,828.13
011wwe3pekw00001,无名道路与无名道路路口,3,428.25
011wwe3pg2n00001,无名道路与无名道路路口,1,277.45
011wwe3pg2n00001,无名道路与无名道路路口,3,1008.36
011wwe3pg2n00001,无名道路与无名道路路口,5,1045.02
011wwe3pg2n00001,无名道路与无名道路路口,7,428.25
011wwe3pgbh00001,无名道路与无名道路路口,1,321.54
011wwe3pgbh00001,无名道路与无名道路路口,5,277.45
011wwe3pgbh00001,无名道路与无名道路路口,7,829.14
011wwe3pggs00001,无名道路与无名道路路口,1,311.41
011wwe3pk8200001,062乡道与无名道路路口,3,134.62
011wwe3pk8200001,062乡道与无名道路路口,7,1133.19
011wwe3pk9800001,无名道路与无名道路路口,3,92.5
011wwe3pk9800001,无名道路与无名道路路口,7,134.62
011wwe3pkd200001,无名道路与无名道路路口,1,488.11
011wwe3pkd200001,无名道路与无名道路路口,7,92.5
011wwe3pkd800001,无名道路与无名道路路口,3,818.3
011wwe3pm6600001,无名道路与无名道路路口,1,216.73
011wwe3pm6600001,无名道路与无名道路路口,3,850.71
011wwe3pm6600001,无名道路与无名道路路口,5,488.11
011wwe3pmdm00001,无名道路与无名道路路口,1,325.61
011wwe3pmdm00001,无名道路与无名道路路口,3,848.75
011wwe3pmdm00001,无名道路与无名道路路口,5,216.73
011wwe3pn1g00001,016乡道与016乡道路口,1,553.66
011wwe3pn1g00001,016乡道与016乡道路口,3,406.87
011wwe3pn1g00001,016乡道与016乡道路口,7,362.57
011wwe3pnj600001,无名道路与无名道路路口,3,629.99
011wwe3pnj600001,无名道路与无名道路路口,7,406.87
011wwe3pp1200001,府前街与016乡道路口,1,358.13
011wwe3pp1200001,府前街与016乡道路口,3,313.77
011wwe3pp1200001,府前街与016乡道路口,5,553.66
011wwe3pp1200001,府前街与016乡道路口,7,299.37
011wwe3pp5c00001,303县道与303县道路口,3,552.34
011wwe3pp8g00001,016乡道与平陵城路路口,1,589.38
011wwe3pp8g00001,016乡道与平陵城路路口,5,358.13
011wwe3pq4q00001,无名道路与无名道路路口,1,524.52
011wwe3pq4q00001,无名道路与无名道路路口,5,325.61
011wwe3pq4q00001,无名道路与无名道路路口,7,629.99
011wwe3pr0300001,303县道与无名道路路口,1,1151.51
011wwe3pr0300001,303县道与无名道路路口,3,233.31
011wwe3pr0300001,303县道与无名道路路口,7,866.01
011wwe3pr4600001,303县道与无名道路路口,3,847.34
011wwe3pr4600001,303县道与无名道路路口,5,524.52
011wwe3pr4600001,303县道与无名道路路口,7,233.31
011wwe3przm00001,无名道路与无名道路路口,3,241.44
011wwe3ps3q00001,无名道路与无名道路路口,1,767.39
011wwe3ps3q00001,无名道路与无名道路路口,3,364.09
011wwe3ps3q00001,无名道路与无名道路路口,5,316.72
011wwe3ps3q00001,无名道路与无名道路路口,7,818.3
011wwe3pskn00001,无名道路与无名道路路口,3,471.67
011wwe3pskn00001,无名道路与无名道路路口,7,364.09
011wwe3pt3500001,无名道路与无名道路路口,5,552.43
011wwe3pt3500001,无名道路与无名道路路口,7,850.71
011wwe3pt9n00001,无名道路与无名道路路口,1,836.97
011wwe3pt9n00001,无名道路与无名道路路口,5,214.96
011wwe3pt9n00001,无名道路与无名道路路口,7,848.75
011wwe3pu2j00001,无名道路与无名道路路口,1,1286.8
011wwe3pu2j00001,无名道路与无名道路路口,3,431.56
011wwe3pu2j00001,无名道路与无名道路路口,5,321.54
011wwe3pu7s00001,无名道路与无名道路路口,1,1315.6
011wwe3pu7s00001,无名道路与无名道路路口,3,550.94
011wwe3pu7s00001,无名道路与无名道路路口,5,311.41
011wwe3pvzg00001,无名道路与潘王路路口,3,595.78
011wwe3pwxb00001,无名道路与无名道路路口,1,352.2
011wwe3pwxb00001,无名道路与无名道路路口,5,1286.8
011wwe3px1400001,303县道与无名道路路口,1,473.31
011wwe3px1400001,303县道与无名道路路口,3,795.91
011wwe3px1400001,303县道与无名道路路口,7,847.34
011wwe3pxc500001,无名道路与无名道路路口,1,213.74
011wwe3pxc500001,无名道路与无名道路路口,3,782.47
011wwe3pxc500001,无名道路与无名道路路口,7,241.44
011wwe3pxpe00001,303县道与无名道路路口,1,381.54
011wwe3pxpe00001,303县道与无名道路路口,3,474.6
011wwe3pxpe00001,303县道与无名道路路口,5,352.2
011wwe3pxxx00001,无名道路与无名道路路口,1,411.78
011wwe3pxxx00001,无名道路与无名道路路口,5,381.54
011wwe3pxxx00001,无名道路与无名道路路口,7,782.47
011wwe3pye900001,无名道路与无名道路路口,1,348.91
011wwe3pye900001,无名道路与无名道路路口,5,1315.6
011wwe3pyxb00001,102省道与潘王路路口,1,1005.75
011wwe3pyxb00001,102省道与潘王路路口,3,531.46
011wwe3pyxb00001,102省道与潘王路路口,5,1298.65
011wwe3pyxg00001,潘王路与潘王路路口,4,98.42
011wwe3pyzc00001,岔口,5,148.3
011wwe3pz5e00001,303县道与无名道路路口,1,960.55
011wwe3pz5e00001,303县道与无名道路路口,3,509.19
011wwe3pz5e00001,303县道与无名道路路口,5,348.91
011wwe3pz5e00001,303县道与无名道路路口,7,1270.51
011wwe3pzps00001,303县道与潘王路路口,3,1063.32
011wwe3pzps00001,303县道与潘王路路口,5,209.7
011wwe3pzps00001,303县道与潘王路路口,7,509.19
011wwe3q08100001,兴隆前街与无名道路路口,1,443.41
011wwe3q0sc00001,兴隆前街与无名道路路口,1,1391.74
011wwe3q12100001,无名道路与无名道路路口,1,945.23
011wwe3q12100001,无名道路与无名道路路口,5,443.41
011wwe3q29300001,兴隆前街与无名道路路口,1,1168.86
011wwe3q2sc00001,兴隆前街与无名道路路口,1,961.45
011wwe3q2sc00001,兴隆前街与无名道路路口,5,432.63
011wwe3q4u600001,无名道路与无名道路路口,1,361.36
011wwe3q4u600001,无名道路与无名道路路口,3,672.33
011wwe3q4u600001,无名道路与无名道路路口,5,1391.74
011wwe3q4u600001,无名道路与无名道路路口,7,1402.45
011wwe3q5kj00001,无名道路与无名道路路口,5,361.36
011wwe3q63w00001,无名道路与无名道路路口,1,212.84
011wwe3q63w00001,无名道路与无名道路路口,5,1168.86
011wwe3q6c900001,无名道路与无名道路路口,3,265.25
011wwe3q6c900001,无名道路与无名道路路口,5,212.84
011wwe3q6gc00001,无名道路与无名道路路口,1,645.45
011wwe3q6gc00001,无名道路与无名道路路口,3,200.55
011wwe3q6gc00001,无名道路与无名道路路口,7,937.59
011wwe3q6j500001,无名道路与无名道路路口,5,961.45
011wwe3q6je00001,无名道路与无名道路路口,1,412.67
011wwe3q6je00001,无名道路与无名道路路口,3,263.07
011wwe3q6pe00001,无名道路与无名道路路口,7,263.07
011wwe3q6v900001,无名道路与无名道路路口,3,180.04
011wwe3q6v900001,无名道路与无名道路路口,5,412.67
011wwe3q6v900001,无名道路与无名道路路口,7,200.55
011wwe3q6z100001,无名道路与无名道路路口,1,643.29
011wwe3q6z100001,无名道路与无名道路路口,3,1961.72
011wwe3q6z100001,无名道路与无名道路路口,7,180.04
011wwe3q7f500001,无名道路与无名道路路口,3,256.57
011wwe3q7u500001,无名道路与无名道路路口,3,199.26
011wwe3q7u500001,无名道路与无名道路路口,5,645.45
011wwe3q7u500001,无名道路与无名道路路口,7,256.57
011wwe3q7vg00001,无名道路与无名道路路口,7,199.26
011wwe3q7z500001,无名道路与无名道路路口,1,1504.85
011wwe3q7z500001,无名道路与无名道路路口,3,1863.87
011wwe3q8d300001,黄付路与无名道路路口,1,861.11
011wwe3q8d300001,黄付路与无名道路路口,5,369.23
011wwe3q9fq00001,无名道路与无名道路路口,5,861.11
011wwe3qbne00001,无名道路与无名道路路口,3,251.9
011wwe3qbne00001,无名道路与无名道路路口,5,303.73
011wwe3qfxp00001,无名道路与无名道路路口,3,689.53
011wwe3qfxp00001,无名道路与无名道路路口,5,1105.47
011wwe3qfxp00001,无名道路与无名道路路口,7,1961.72
011wwe3qgy600001,无名道路与无名道路路口,5,653.05
